Column1,futureYear,Month,DATE,Year,Day,TAVG,DoY,futureTAVG,NormalMMAX,futureTMAX,futureDeltaMAX,futureDeltaDuration,futureDeltaFrequency,futureDeltaPeak,frequencyBanned,futureHeatwave,Time,HeatWaveAdditional
180,2035,6,2001-06-29,2001,29,29.2625,06-29,30.2325,32.0588628762542,32.22,0.161137123745817,4,58,1.0213509,0,30.2325,180,0.0
181,2035,6,2001-06-30,2001,30,28.6625,06-30,29.6325,32.0588628762542,31.22,-0.838862876254179,4,58,1.0213509,0,29.6325,181,0.0
182,2035,7,2001-07-01,2001,1,29.5,07-01,30.35,31.8440732758621,34.12,2.27592672413794,4,58,1.0213509,0,30.35,182,0.0
183,2035,7,2001-07-02,2001,2,28.125,07-02,28.975,31.8440732758621,31.32,-0.524073275862069,4,58,1.0213509,0,28.975,183,0.0
184,2035,7,2001-07-03,2001,3,29.5625,07-03,30.4125,31.8440732758621,32.92,1.07592672413793,4,58,1.0213509,0,30.4125,184,0.0
185,2035,7,2001-07-04,2001,4,28.8875,07-04,29.7375,31.8440732758621,32.12,0.275926724137928,4,58,1.0213509,0,29.7375,185,0.0
186,2035,7,2001-07-05,2001,5,29.5833333333333,07-05,30.4333333333333,31.8440732758621,32.52,0.675926724137934,4,58,1.0213509,0,30.4333333333333,186,0.0
187,2035,7,2001-07-06,2001,6,29.6166666666667,07-06,30.4666666666667,31.8440732758621,31.42,-0.424073275862067,4,58,1.0213509,0,30.4666666666667,187,0.0
188,2035,7,2001-07-07,2001,7,29.4625,07-07,30.3125,31.8440732758621,32.72,0.87592672413793,4,58,1.0213509,0,30.3125,188,0.0
189,2035,7,2001-07-08,2001,8,29.8,07-08,30.65,31.8440732758621,33.82,1.97592672413793,4,58,1.0213509,0,30.65,189,0.0
190,2035,7,2001-07-09,2001,9,29.3428571428571,07-09,30.1928571428571,31.8440732758621,32.92,1.07592672413793,4,58,1.0213509,0,30.1928571428571,190,0.0
191,2035,7,2001-07-10,2001,10,29.25,07-10,30.1,31.8440732758621,33.42,1.57592672413793,4,58,1.0213509,0,30.1,191,0.0
192,2035,7,2001-07-11,2001,11,29.3625,07-11,30.2125,31.8440732758621,34.62,2.77592672413794,4,58,1.0213509,0,30.2125,192,0.0
193,2035,7,2001-07-12,2001,12,30.075,07-12,30.925,31.8440732758621,34.02,2.17592672413793,4,58,1.0213509,0,30.925,193,0.0
194,2035,7,2001-07-13,2001,13,30.275,07-13,31.125,31.8440732758621,34.62,2.77592672413794,4,58,1.0213509,0,31.125,194,0.0
195,2035,7,2001-07-14,2001,14,28.525,07-14,29.375,31.8440732758621,33.32,1.47592672413793,4,58,1.0213509,0,29.375,195,0.0
196,2035,7,2001-07-15,2001,15,28.8375,07-15,29.6875,31.8440732758621,32.42,0.575926724137933,4,58,1.0213509,0,30.7088509,196,1.0213509
197,2035,7,2001-07-16,2001,16,29.25,07-16,30.1,31.8440732758621,33.52,1.67592672413793,4,58,1.0213509,0,31.121350900000003,197,1.0213509
198,2035,7,2001-07-17,2001,17,29.55,07-17,30.4,31.8440732758621,34.42,2.57592672413793,4,58,1.0213509,0,31.4213509,198,1.0213509
199,2035,7,2001-07-18,2001,18,30.1,07-18,30.95,31.8440732758621,34.02,2.17592672413793,4,58,1.0213509,0,30.95,199,0.0
200,2035,7,2001-07-19,2001,19,29.95,07-19,30.8,31.8440732758621,34.12,2.27592672413794,4,58,1.0213509,0,30.8,200,0.0
201,2035,7,2001-07-20,2001,20,28.8625,07-20,29.7125,31.8440732758621,32.92,1.07592672413793,4,58,1.0213509,0,29.7125,201,0.0
202,2035,7,2001-07-21,2001,21,28.45,07-21,29.3,31.8440732758621,31.52,-0.324073275862066,4,58,1.0213509,0,29.3,202,0.0
203,2035,7,2001-07-22,2001,22,28.775,07-22,29.625,31.8440732758621,33.32,1.47592672413793,4,58,1.0213509,0,29.625,203,0.0
204,2035,7,2001-07-23,2001,23,28.8875,07-23,29.7375,31.8440732758621,32.12,0.275926724137928,4,58,1.0213509,0,29.7375,204,0.0
205,2035,7,2001-07-24,2001,24,29.775,07-24,30.625,31.8440732758621,33.22,1.37592672413793,4,58,1.0213509,0,30.625,205,0.0
206,2035,7,2001-07-25,2001,25,30.5285714285714,07-25,31.3785714285714,31.8440732758621,35.12,3.27592672413794,4,58,1.0213509,0,31.3785714285714,206,0.0
207,2035,7,2001-07-26,2001,26,30.025,07-26,30.875,31.8440732758621,34.72,2.87592672413793,4,58,1.0213509,0,30.875,207,0.0
208,2035,7,2001-07-27,2001,27,29.725,07-27,30.575,31.8440732758621,34.22,2.37592672413793,4,58,1.0213509,0,31.5963509,208,1.0213509
209,2035,7,2001-07-28,2001,28,30.0375,07-28,30.8875,31.8440732758621,34.82,2.97592672413793,4,58,1.0213509,0,31.9088509,209,1.0213509
210,2035,7,2001-07-29,2001,29,30.2125,07-29,31.0625,31.8440732758621,34.12,2.27592672413794,4,58,1.0213509,0,32.0838509,210,1.0213509
211,2035,7,2001-07-30,2001,30,30.4571428571429,07-30,31.3071428571429,31.8440732758621,34.72,2.87592672413793,4,58,1.0213509,0,31.3071428571429,211,0.0
212,2035,7,2001-07-31,2001,31,30.4375,07-31,31.2875,31.8440732758621,35.42,3.57592672413793,4,58,1.0213509,0,31.2875,212,0.0
213,2035,8,2001-08-01,2001,1,30.35,08-01,31.19,31.9767491926803,36.51,4.5332508073197,4,58,1.0213509,0,31.19,213,0.0
214,2035,8,2001-08-02,2001,2,30.0375,08-02,30.8775,31.9767491926803,34.81,2.8332508073197,4,58,1.0213509,0,30.8775,214,0.0
215,2035,8,2001-08-03,2001,3,28.475,08-03,29.315,31.9767491926803,34.11,2.1332508073197,4,58,1.0213509,0,29.315,215,0.0
216,2035,8,2001-08-04,2001,4,27.9285714285714,08-04,28.7685714285714,31.9767491926803,30.91,-1.0667491926803,4,58,1.0213509,0,28.7685714285714,216,0.0
217,2035,8,2001-08-05,2001,5,27.9625,08-05,28.8025,31.9767491926803,31.21,-0.766749192680301,4,58,1.0213509,0,28.8025,217,0.0
218,2035,8,2001-08-06,2001,6,28.3375,08-06,29.1775,31.9767491926803,33.01,1.0332508073197,4,58,1.0213509,0,29.1775,218,0.0
219,2035,8,2001-08-07,2001,7,27.875,08-07,28.715,31.9767491926803,32.31,0.3332508073197,4,58,1.0213509,0,28.715,219,0.0
220,2035,8,2001-08-08,2001,8,28.95,08-08,29.79,31.9767491926803,32.41,0.433250807319702,4,58,1.0213509,0,29.79,220,0.0
221,2035,8,2001-08-09,2001,9,27.6875,08-09,28.5275,31.9767491926803,31.91,-0.0667491926803017,4,58,1.0213509,0,28.5275,221,0.0
222,2035,8,2001-08-10,2001,10,29.1,08-10,29.94,31.9767491926803,32.91,0.933250807319702,4,58,1.0213509,0,30.961350900000003,222,1.0213509
223,2035,8,2001-08-11,2001,11,30.2142857142857,08-11,31.0542857142857,31.9767491926803,34.91,2.9332508073197,4,58,1.0213509,0,32.0756366142857,223,1.0213509
224,2035,8,2001-08-12,2001,12,28.8285714285714,08-12,29.6685714285714,31.9767491926803,32.71,0.733250807319699,4,58,1.0213509,0,30.689922328571402,224,1.0213509
225,2035,8,2001-08-13,2001,13,28.3875,08-13,29.2275,31.9767491926803,32.41,0.433250807319702,4,58,1.0213509,0,29.2275,225,0.0
226,2035,8,2001-08-14,2001,14,28.2125,08-14,29.0525,31.9767491926803,32.61,0.633250807319698,4,58,1.0213509,0,29.0525,226,0.0
227,2035,8,2001-08-15,2001,15,27.4142857142857,08-15,28.2542857142857,31.9767491926803,32.11,0.133250807319698,4,58,1.0213509,0,28.2542857142857,227,0.0
228,2035,8,2001-08-16,2001,16,27.9571428571429,08-16,28.7971428571429,31.9767491926803,31.51,-0.4667491926803,4,58,1.0213509,0,28.7971428571429,228,0.0
229,2035,8,2001-08-17,2001,17,28.125,08-17,28.965,31.9767491926803,30.81,-1.1667491926803,4,58,1.0213509,0,28.965,229,0.0
230,2035,8,2001-08-18,2001,18,28.125,08-18,28.965,31.9767491926803,31.81,-0.166749192680303,4,58,1.0213509,0,28.965,230,0.0
231,2035,8,2001-08-19,2001,19,27.1875,08-19,28.0275,31.9767491926803,29.61,-2.3667491926803,4,58,1.0213509,0,28.0275,231,0.0
232,2035,8,2001-08-20,2001,20,28.275,08-20,29.115,31.9767491926803,31.21,-0.766749192680301,4,58,1.0213509,0,29.115,232,0.0
233,2035,8,2001-08-21,2001,21,28.7571428571429,08-21,29.5971428571429,31.9767491926803,33.41,1.4332508073197,4,58,1.0213509,0,29.5971428571429,233,0.0
234,2035,8,2001-08-22,2001,22,28.7875,08-22,29.6275,31.9767491926803,32.31,0.3332508073197,4,58,1.0213509,0,29.6275,234,0.0
235,2035,8,2001-08-23,2001,23,29.9625,08-23,30.8025,31.9767491926803,33.71,1.7332508073197,4,58,1.0213509,0,30.8025,235,0.0
236,2035,8,2001-08-24,2001,24,30.7125,08-24,31.5525,31.9767491926803,34.71,2.7332508073197,4,58,1.0213509,0,32.5738509,236,1.0213509
237,2035,8,2001-08-25,2001,25,31.075,08-25,31.915,31.9767491926803,34.51,2.5332508073197,4,58,1.0213509,0,32.9363509,237,1.0213509
238,2035,8,2001-08-26,2001,26,30.3625,08-26,31.2025,31.9767491926803,34.81,2.8332508073197,4,58,1.0213509,0,32.2238509,238,1.0213509
239,2035,8,2001-08-27,2001,27,28.4875,08-27,29.3275,31.9767491926803,31.81,-0.166749192680303,4,58,1.0213509,0,29.3275,239,0.0
240,2035,8,2001-08-28,2001,28,29.8625,08-28,30.7025,31.9767491926803,34.61,2.6332508073197,4,58,1.0213509,0,30.7025,240,0.0
241,2035,8,2001-08-29,2001,29,29.4875,08-29,30.3275,31.9767491926803,33.11,1.1332508073197,4,58,1.0213509,0,30.3275,241,0.0
242,2035,8,2001-08-30,2001,30,30.6125,08-30,31.4525,31.9767491926803,34.01,2.0332508073197,4,58,1.0213509,0,31.4525,242,0.0
243,2035,8,2001-08-31,2001,31,30.1125,08-31,30.9525,31.9767491926803,34.91,2.9332508073197,4,58,1.0213509,0,30.9525,243,0.0
244,2035,9,2001-09-01,2001,1,30.0875,09-01,31.0075,31.2236666666667,34.88,3.65633333333333,4,58,1.0213509,0,31.0075,244,0.0
245,2035,9,2001-09-02,2001,2,30.2285714285714,09-02,31.1485714285714,31.2236666666667,33.78,2.55633333333333,4,58,1.0213509,0,31.1485714285714,245,0.0
246,2035,9,2001-09-03,2001,3,29.6375,09-03,30.5575,31.2236666666667,33.98,2.75633333333333,4,58,1.0213509,0,30.5575,246,0.0
247,2035,9,2001-09-04,2001,4,29.0875,09-04,30.0075,31.2236666666667,34.08,2.85633333333333,4,58,1.0213509,0,30.0075,247,0.0
248,2035,9,2001-09-05,2001,5,28.8,09-05,29.72,31.2236666666667,33.28,2.05633333333333,4,58,1.0213509,0,29.72,248,0.0
249,2035,9,2001-09-06,2001,6,29.0125,09-06,29.9325,31.2236666666667,34.08,2.85633333333333,4,58,1.0213509,0,29.9325,249,0.0
250,2035,9,2001-09-07,2001,7,29.6875,09-07,30.6075,31.2236666666667,33.58,2.35633333333333,4,58,1.0213509,0,30.6075,250,0.0
251,2035,9,2001-09-08,2001,8,29.2875,09-08,30.2075,31.2236666666667,35.28,4.05633333333333,4,58,1.0213509,0,30.2075,251,0.0
252,2035,9,2001-09-09,2001,9,29.1875,09-09,30.1075,31.2236666666667,34.18,2.95633333333333,4,58,1.0213509,0,30.1075,252,0.0
253,2035,9,2001-09-10,2001,10,28.3125,09-10,29.2325,31.2236666666667,31.68,0.456333333333337,4,58,1.0213509,0,29.2325,253,0.0
254,2035,9,2001-09-11,2001,11,29.1375,09-11,30.0575,31.2236666666667,33.58,2.35633333333333,4,58,1.0213509,0,30.0575,254,0.0
255,2035,9,2001-09-12,2001,12,29.25,09-12,30.17,31.2236666666667,33.98,2.75633333333333,4,58,1.0213509,0,30.17,255,0.0
256,2035,9,2001-09-13,2001,13,28.525,09-13,29.445,31.2236666666667,33.88,2.65633333333333,4,58,1.0213509,0,29.445,256,0.0
257,2035,9,2001-09-14,2001,14,28.05,09-14,28.97,31.2236666666667,33.58,2.35633333333333,4,58,1.0213509,0,28.97,257,0.0
258,2035,9,2001-09-15,2001,15,27.3875,09-15,28.3075,31.2236666666667,33.68,2.45633333333333,4,58,1.0213509,0,28.3075,258,0.0
259,2035,9,2001-09-16,2001,16,27.825,09-16,28.745,31.2236666666667,32.58,1.35633333333333,4,58,1.0213509,0,28.745,259,0.0
260,2035,9,2001-09-17,2001,17,28.05,09-17,28.97,31.2236666666667,32.78,1.55633333333333,4,58,1.0213509,0,29.9913509,260,1.0213509
261,2035,9,2001-09-18,2001,18,28.7875,09-18,29.7075,31.2236666666667,33.88,2.65633333333333,4,58,1.0213509,0,30.7288509,261,1.0213509
262,2035,9,2001-09-19,2001,19,29.3625,09-19,30.2825,31.2236666666667,34.18,2.95633333333333,4,58,1.0213509,0,31.3038509,262,1.0213509
263,2035,9,2001-09-20,2001,20,28.4625,09-20,29.3825,31.2236666666667,33.28,2.05633333333333,4,58,1.0213509,0,29.3825,263,0.0
264,2035,9,2001-09-21,2001,21,27.25,09-21,28.17,31.2236666666667,33.98,2.75633333333333,4,58,1.0213509,0,28.17,264,0.0
265,2035,9,2001-09-22,2001,22,26.25,09-22,27.17,31.2236666666667,32.68,1.45633333333333,4,58,1.0213509,0,27.17,265,0.0
266,2035,9,2001-09-23,2001,23,28.1,09-23,29.02,31.2236666666667,32.78,1.55633333333333,4,58,1.0213509,0,29.02,266,0.0
267,2035,9,2001-09-24,2001,24,27.0625,09-24,27.9825,31.2236666666667,33.08,1.85633333333333,4,58,1.0213509,0,27.9825,267,0.0
268,2035,9,2001-09-25,2001,25,26.6285714285714,09-25,27.5485714285714,31.2236666666667,32.68,1.45633333333333,4,58,1.0213509,0,27.5485714285714,268,0.0
269,2035,9,2001-09-26,2001,26,28.5857142857143,09-26,29.5057142857143,31.2236666666667,32.88,1.65633333333334,4,58,1.0213509,0,29.5057142857143,269,0.0
270,2035,9,2001-09-27,2001,27,27.775,09-27,28.695,31.2236666666667,31.68,0.456333333333337,4,58,1.0213509,0,28.695,270,0.0
271,2035,9,2001-09-28,2001,28,28.4375,09-28,29.3575,31.2236666666667,31.88,0.656333333333336,4,58,1.0213509,0,29.3575,271,0.0
272,2035,9,2001-09-29,2001,29,28.425,09-29,29.345,31.2236666666667,32.08,0.856333333333332,4,58,1.0213509,0,29.345,272,0.0
273,2035,9,2001-09-30,2001,30,26.9,09-30,27.82,31.2236666666667,30.38,-0.843666666666664,4,58,1.0213509,0,28.841350900000002,273,1.0213509
274,2035,10,2001-10-01,2001,1,27.925,10-01,28.795,29.5112068965517,31.62,2.10879310344828,4,58,1.0213509,0,29.816350900000003,274,1.0213509
275,2035,10,2001-10-02,2001,2,26.875,10-02,27.745,29.5112068965517,29.32,-0.191206896551723,4,58,1.0213509,0,28.766350900000003,275,1.0213509
276,2035,10,2001-10-03,2001,3,26.5,10-03,27.37,29.5112068965517,31.12,1.60879310344828,4,58,1.0213509,0,27.37,276,0.0
277,2035,10,2001-10-04,2001,4,25.3,10-04,26.17,29.5112068965517,27.42,-2.09120689655172,4,58,1.0213509,0,26.17,277,0.0
278,2035,10,2001-10-05,2001,5,27.075,10-05,27.945,29.5112068965517,30.42,0.908793103448275,4,58,1.0213509,0,27.945,278,0.0
279,2035,10,2001-10-06,2001,6,27.9857142857143,10-06,28.8557142857143,29.5112068965517,31.32,1.80879310344828,4,58,1.0213509,0,28.8557142857143,279,0.0
280,2035,10,2001-10-07,2001,7,27.8,10-07,28.67,29.5112068965517,31.42,1.90879310344828,4,58,1.0213509,0,28.67,280,0.0
281,2035,10,2001-10-08,2001,8,27.8625,10-08,28.7325,29.5112068965517,31.52,2.00879310344828,4,58,1.0213509,0,29.753850900000003,281,1.0213509
282,2035,10,2001-10-09,2001,9,27.0625,10-09,27.9325,29.5112068965517,31.12,1.60879310344828,4,58,1.0213509,0,28.953850900000003,282,1.0213509
283,2035,10,2001-10-10,2001,10,27.7375,10-10,28.6075,29.5112068965517,31.12,1.60879310344828,4,58,1.0213509,0,29.628850900000003,283,1.0213509
284,2035,10,2001-10-11,2001,11,26.4875,10-11,27.3575,29.5112068965517,31.42,1.90879310344828,4,58,1.0213509,0,28.378850900000003,284,1.0213509
285,2035,10,2001-10-12,2001,12,27.775,10-12,28.645,29.5112068965517,31.62,2.10879310344828,4,58,1.0213509,0,29.6663509,285,1.0213509
286,2035,10,2001-10-13,2001,13,26.9375,10-13,27.8075,29.5112068965517,29.92,0.408793103448275,4,58,1.0213509,0,28.828850900000003,286,1.0213509
287,2035,10,2001-10-14,2001,14,25.9142857142857,10-14,26.7842857142857,29.5112068965517,28.42,-1.09120689655172,4,58,1.0213509,0,27.805636614285703,287,1.0213509
288,2035,10,2001-10-15,2001,15,26.2,10-15,27.07,29.5112068965517,29.72,0.208793103448276,4,58,1.0213509,0,27.07,288,0.0
289,2035,10,2001-10-16,2001,16,27.4875,10-16,28.3575,29.5112068965517,31.12,1.60879310344828,4,58,1.0213509,0,28.3575,289,0.0
290,2035,10,2001-10-17,2001,17,27.95,10-17,28.82,29.5112068965517,31.52,2.00879310344828,4,58,1.0213509,0,28.82,290,0.0
291,2035,10,2001-10-18,2001,18,27.6875,10-18,28.5575,29.5112068965517,31.82,2.30879310344828,4,58,1.0213509,0,28.5575,291,0.0
292,2035,10,2001-10-19,2001,19,28.2,10-19,29.07,29.5112068965517,32.02,2.50879310344828,4,58,1.0213509,0,29.07,292,0.0
293,2035,10,2001-10-20,2001,20,27.0285714285714,10-20,27.8985714285714,29.5112068965517,30.12,0.608793103448278,4,58,1.0213509,0,28.919922328571403,293,1.0213509
294,2035,10,2001-10-21,2001,21,25.025,10-21,25.895,29.5112068965517,28.52,-0.991206896551724,4,58,1.0213509,0,26.9163509,294,1.0213509
295,2035,10,2001-10-22,2001,22,24.8,10-22,25.67,29.5112068965517,26.52,-2.99120689655172,4,58,1.0213509,0,26.691350900000003,295,1.0213509
296,2035,10,2001-10-23,2001,23,26.4875,10-23,27.3575,29.5112068965517,30.52,1.00879310344828,4,58,1.0213509,0,27.3575,296,0.0
297,2035,10,2001-10-24,2001,24,26.25,10-24,27.12,29.5112068965517,31.02,1.50879310344828,4,58,1.0213509,0,27.12,297,0.0
298,2035,10,2001-10-25,2001,25,28.125,10-25,28.995,29.5112068965517,32.02,2.50879310344828,4,58,1.0213509,0,28.995,298,0.0
299,2035,10,2001-10-26,2001,26,27.5571428571429,10-26,28.4271428571429,29.5112068965517,30.32,0.808793103448277,4,58,1.0213509,0,28.4271428571429,299,0.0
300,2035,10,2001-10-27,2001,27,26.95,10-27,27.82,29.5112068965517,30.12,0.608793103448278,4,58,1.0213509,0,27.82,300,0.0
301,2035,10,2001-10-28,2001,28,26.875,10-28,27.745,29.5112068965517,31.22,1.70879310344828,4,58,1.0213509,0,27.745,301,0.0
302,2035,10,2001-10-29,2001,29,27.0375,10-29,27.9075,29.5112068965517,31.12,1.60879310344828,4,58,1.0213509,0,27.9075,302,0.0
303,2035,10,2001-10-30,2001,30,26.0375,10-30,26.9075,29.5112068965517,29.62,0.108793103448278,4,58,1.0213509,0,26.9075,303,0.0
304,2035,10,2001-10-31,2001,31,27.2125,10-31,28.0825,29.5112068965517,30.82,1.30879310344828,4,58,1.0213509,0,28.0825,304,0.0
305,2035,11,2001-11-01,2001,1,24.775,11-01,25.675,28.1396205357143,29.07,0.930379464285718,4,58,1.0213509,0,25.675,305,0.0
306,2035,11,2001-11-02,2001,2,27.2714285714286,11-02,28.1714285714286,28.1396205357143,30.97,2.83037946428572,4,58,1.0213509,0,28.1714285714286,306,0.0
307,2035,11,2001-11-03,2001,3,26.0375,11-03,26.9375,28.1396205357143,29.57,1.43037946428572,4,58,1.0213509,0,26.9375,307,0.0
308,2035,11,2001-11-04,2001,4,26.1625,11-04,27.0625,28.1396205357143,29.97,1.83037946428572,4,58,1.0213509,0,27.0625,308,0.0
309,2035,11,2001-11-05,2001,5,27.4875,11-05,28.3875,28.1396205357143,31.17,3.03037946428572,4,58,1.0213509,0,28.3875,309,0.0
310,2035,11,2001-11-06,2001,6,27.9125,11-06,28.8125,28.1396205357143,30.67,2.53037946428572,4,58,1.0213509,0,28.8125,310,0.0
311,2035,11,2001-11-07,2001,7,27.625,11-07,28.525,28.1396205357143,30.47,2.33037946428572,4,58,1.0213509,0,28.525,311,0.0
312,2035,11,2001-11-08,2001,8,27.2,11-08,28.1,28.1396205357143,29.77,1.63037946428572,4,58,1.0213509,0,28.1,312,0.0
313,2035,11,2001-11-09,2001,9,26.975,11-09,27.875,28.1396205357143,30.37,2.23037946428571,4,58,1.0213509,0,27.875,313,0.0
314,2035,11,2001-11-10,2001,10,26.2,11-10,27.1,28.1396205357143,29.37,1.23037946428571,4,58,1.0213509,0,27.1,314,0.0
315,2035,11,2001-11-11,2001,11,23.9375,11-11,24.8375,28.1396205357143,26.67,-1.46962053571428,4,58,1.0213509,0,24.8375,315,0.0
316,2035,11,2001-11-12,2001,12,25.2625,11-12,26.1625,28.1396205357143,28.07,-0.0696205357142823,4,58,1.0213509,0,26.1625,316,0.0
317,2035,11,2001-11-13,2001,13,26.4625,11-13,27.3625,28.1396205357143,29.37,1.23037946428571,4,58,1.0213509,0,27.3625,317,0.0
318,2035,11,2001-11-14,2001,14,26.8625,11-14,27.7625,28.1396205357143,29.87,1.73037946428571,4,58,1.0213509,0,27.7625,318,0.0
319,2035,11,2001-11-15,2001,15,25.325,11-15,26.225,28.1396205357143,28.47,0.330379464285716,4,58,1.0213509,0,26.225,319,0.0
320,2035,11,2001-11-16,2001,16,24.425,11-16,25.325,28.1396205357143,26.17,-1.96962053571428,4,58,1.0213509,0,25.325,320,0.0
321,2035,11,2001-11-17,2001,17,25.95,11-17,26.85,28.1396205357143,27.97,-0.169620535714284,4,58,1.0213509,0,26.85,321,0.0
322,2035,11,2001-11-18,2001,18,25.75,11-18,26.65,28.1396205357143,27.27,-0.869620535714283,4,58,1.0213509,0,26.65,322,0.0
323,2035,11,2001-11-19,2001,19,23.975,11-19,24.875,28.1396205357143,26.07,-2.06962053571428,4,58,1.0213509,0,24.875,323,0.0
324,2035,11,2001-11-20,2001,20,24.975,11-20,25.875,28.1396205357143,26.97,-1.16962053571428,4,58,1.0213509,0,25.875,324,0.0
325,2035,11,2001-11-21,2001,21,23.9,11-21,24.8,28.1396205357143,26.07,-2.06962053571428,4,58,1.0213509,0,24.8,325,0.0
326,2035,11,2001-11-22,2001,22,24.0714285714286,11-22,24.9714285714286,28.1396205357143,26.97,-1.16962053571428,4,58,1.0213509,0,24.9714285714286,326,0.0
327,2035,11,2001-11-23,2001,23,25.4875,11-23,26.3875,28.1396205357143,29.57,1.43037946428572,4,58,1.0213509,0,26.3875,327,0.0
328,2035,11,2001-11-24,2001,24,25.7,11-24,26.6,28.1396205357143,32.27,4.13037946428572,4,58,1.0213509,0,26.6,328,0.0
329,2035,11,2001-11-25,2001,25,24.125,11-25,25.025,28.1396205357143,28.17,0.0303794642857156,4,58,1.0213509,0,25.025,329,0.0
330,2035,11,2001-11-26,2001,26,23.8625,11-26,24.7625,28.1396205357143,28.07,-0.0696205357142823,4,58,1.0213509,0,24.7625,330,0.0
331,2035,11,2001-11-27,2001,27,24.9,11-27,25.8,28.1396205357143,28.47,0.330379464285716,4,58,1.0213509,0,25.8,331,0.0
332,2035,11,2001-11-28,2001,28,25.5,11-28,26.4,28.1396205357143,28.57,0.430379464285718,4,58,1.0213509,0,26.4,332,0.0
333,2035,11,2001-11-29,2001,29,25.7125,11-29,26.6125,28.1396205357143,28.17,0.0303794642857156,4,58,1.0213509,0,26.6125,333,0.0
334,2035,11,2001-11-30,2001,30,25.125,11-30,26.025,28.1396205357143,28.67,0.530379464285716,4,58,1.0213509,0,26.025,334,0.0
335,2035,12,2001-12-01,2001,1,24.3166666666667,12-01,25.1666666666667,26.854476806904,28.23,1.37552319309601,4,58,1.0213509,0,25.1666666666667,335,0.0
336,2035,12,2001-12-02,2001,2,25.175,12-02,26.025,26.854476806904,28.83,1.97552319309601,4,58,1.0213509,0,26.025,336,0.0
337,2035,12,2001-12-03,2001,3,25.2142857142857,12-03,26.0642857142857,26.854476806904,29.33,2.47552319309601,4,58,1.0213509,0,26.0642857142857,337,0.0
338,2035,12,2001-12-04,2001,4,26.0375,12-04,26.8875,26.854476806904,29.03,2.17552319309601,4,58,1.0213509,0,26.8875,338,0.0
339,2035,12,2001-12-05,2001,5,26.4125,12-05,27.2625,26.854476806904,30.23,3.37552319309601,4,58,1.0213509,0,27.2625,339,0.0
340,2035,12,2001-12-06,2001,6,26.5,12-06,27.35,26.854476806904,29.53,2.67552319309601,4,58,1.0213509,0,27.35,340,0.0
341,2035,12,2001-12-07,2001,7,26.625,12-07,27.475,26.854476806904,29.43,2.57552319309601,4,58,1.0213509,0,27.475,341,0.0
342,2035,12,2001-12-08,2001,8,27.9857142857143,12-08,28.8357142857143,26.854476806904,31.73,4.87552319309601,4,58,1.0213509,0,29.8570651857143,342,1.0213509
343,2035,12,2001-12-09,2001,9,26.7625,12-09,27.6125,26.854476806904,30.73,3.87552319309601,4,58,1.0213509,0,28.633850900000002,343,1.0213509
344,2035,12,2001-12-10,2001,10,26.9375,12-10,27.7875,26.854476806904,30.93,4.07552319309601,4,58,1.0213509,0,28.808850900000003,344,1.0213509
345,2035,12,2001-12-11,2001,11,25.9375,12-11,26.7875,26.854476806904,28.63,1.77552319309601,4,58,1.0213509,0,26.7875,345,0.0
346,2035,12,2001-12-12,2001,12,26.1571428571429,12-12,27.0071428571429,26.854476806904,28.03,1.17552319309601,4,58,1.0213509,0,27.0071428571429,346,0.0
347,2035,12,2001-12-13,2001,13,26.6375,12-13,27.4875,26.854476806904,28.83,1.97552319309601,4,58,1.0213509,0,27.4875,347,0.0
348,2035,12,2001-12-14,2001,14,26.1,12-14,26.95,26.854476806904,28.13,1.27552319309601,4,58,1.0213509,0,26.95,348,0.0
349,2035,12,2001-12-15,2001,15,24.5,12-15,25.35,26.854476806904,26.43,-0.424476806903989,4,58,1.0213509,0,25.35,349,0.0
350,2035,12,2001-12-16,2001,16,24.8,12-16,25.65,26.854476806904,26.13,-0.72447680690399,4,58,1.0213509,0,26.6713509,350,1.0213509
351,2035,12,2001-12-17,2001,17,25.75,12-17,26.6,26.854476806904,28.03,1.17552319309601,4,58,1.0213509,0,27.621350900000003,351,1.0213509
352,2035,12,2001-12-18,2001,18,26.75,12-18,27.6,26.854476806904,29.03,2.17552319309601,4,58,1.0213509,0,28.621350900000003,352,1.0213509
353,2035,12,2001-12-19,2001,19,26.8125,12-19,27.6625,26.854476806904,28.93,2.07552319309601,4,58,1.0213509,0,27.6625,353,0.0
354,2035,12,2001-12-20,2001,20,26.0571428571429,12-20,26.9071428571429,26.854476806904,27.63,0.77552319309601,4,58,1.0213509,0,26.9071428571429,354,0.0
355,2035,12,2001-12-21,2001,21,25.6857142857143,12-21,26.5357142857143,26.854476806904,27.03,0.175523193096009,4,58,1.0213509,0,26.5357142857143,355,0.0
356,2035,12,2001-12-22,2001,22,24.1,12-22,24.95,26.854476806904,26.43,-0.424476806903989,4,58,1.0213509,0,24.95,356,0.0
357,2035,12,2001-12-23,2001,23,22.525,12-23,23.375,26.854476806904,24.53,-2.32447680690399,4,58,1.0213509,0,24.3963509,357,1.0213509
358,2035,12,2001-12-24,2001,24,22.7125,12-24,23.5625,26.854476806904,24.93,-1.92447680690399,4,58,1.0213509,0,24.5838509,358,1.0213509
359,2035,12,2001-12-25,2001,25,23.3875,12-25,24.2375,26.854476806904,25.83,-1.02447680690399,4,58,1.0213509,0,25.258850900000002,359,1.0213509
