Column1,futureYear,Month,DATE,Year,Day,TAVG,DoY,futureTAVG,NormalMMAX,futureTMAX,futureDeltaMAX,futureDeltaDuration,futureDeltaFrequency,futureDeltaPeak,frequencyBanned,futureHeatwave,Time,HeatWaveAdditional
183,2036,7,2002-07-02,2002,2,30.6375,07-02,31.4875,31.8440732758621,33.42,1.57592672413793,6,68,1.292942,0,31.4875,183,0.0
184,2036,7,2002-07-03,2002,3,30.8625,07-03,31.7125,31.8440732758621,34.82,2.97592672413793,6,68,1.292942,0,33.005442,184,1.292942
185,2036,7,2002-07-04,2002,4,30.7285714285714,07-04,31.5785714285714,31.8440732758621,33.02,1.17592672413793,6,68,1.292942,0,32.871513428571404,185,1.292942
186,2036,7,2002-07-05,2002,5,30.3375,07-05,31.1875,31.8440732758621,34.02,2.17592672413793,6,68,1.292942,0,32.480442,186,1.292942
187,2036,7,2002-07-06,2002,6,30.1625,07-06,31.0125,31.8440732758621,34.72,2.87592672413793,6,68,1.292942,0,31.0125,187,0.0
188,2036,7,2002-07-07,2002,7,30.2625,07-07,31.1125,31.8440732758621,34.02,2.17592672413793,6,68,1.292942,0,31.1125,188,0.0
189,2036,7,2002-07-08,2002,8,29.85,07-08,30.7,31.8440732758621,33.32,1.47592672413793,6,68,1.292942,0,31.992942,189,1.292942
190,2036,7,2002-07-09,2002,9,31.1857142857143,07-09,32.0357142857143,31.8440732758621,37.22,5.37592672413793,6,68,1.292942,0,33.3286562857143,190,1.292942
191,2036,7,2002-07-10,2002,10,29.5125,07-10,30.3625,31.8440732758621,32.52,0.675926724137934,6,68,1.292942,0,31.655442,191,1.292942
192,2036,7,2002-07-11,2002,11,30.2714285714286,07-11,31.1214285714286,31.8440732758621,33.62,1.77592672413794,6,68,1.292942,0,31.1214285714286,192,0.0
193,2036,7,2002-07-12,2002,12,30.475,07-12,31.325,31.8440732758621,34.02,2.17592672413793,6,68,1.292942,0,31.325,193,0.0
194,2036,7,2002-07-13,2002,13,31.1125,07-13,31.9625,31.8440732758621,34.42,2.57592672413793,6,68,1.292942,0,31.9625,194,0.0
195,2036,7,2002-07-14,2002,14,31.3125,07-14,32.1625,31.8440732758621,34.22,2.37592672413793,6,68,1.292942,0,32.1625,195,0.0
196,2036,7,2002-07-15,2002,15,30.875,07-15,31.725,31.8440732758621,34.62,2.77592672413794,6,68,1.292942,0,31.725,196,0.0
197,2036,7,2002-07-16,2002,16,29.2375,07-16,30.0875,31.8440732758621,34.02,2.17592672413793,6,68,1.292942,0,30.0875,197,0.0
198,2036,7,2002-07-17,2002,17,29.375,07-17,30.225,31.8440732758621,32.22,0.37592672413793,6,68,1.292942,0,30.225,198,0.0
199,2036,7,2002-07-18,2002,18,29.2714285714286,07-18,30.1214285714286,31.8440732758621,32.22,0.37592672413793,6,68,1.292942,0,30.1214285714286,199,0.0
200,2036,7,2002-07-19,2002,19,29.5375,07-19,30.3875,31.8440732758621,33.62,1.77592672413794,6,68,1.292942,0,30.3875,200,0.0
201,2036,7,2002-07-20,2002,20,29.4125,07-20,30.2625,31.8440732758621,32.52,0.675926724137934,6,68,1.292942,0,30.2625,201,0.0
202,2036,7,2002-07-21,2002,21,29.1625,07-21,30.0125,31.8440732758621,32.52,0.675926724137934,6,68,1.292942,0,30.0125,202,0.0
203,2036,7,2002-07-22,2002,22,29.625,07-22,30.475,31.8440732758621,33.82,1.97592672413793,6,68,1.292942,0,30.475,203,0.0
204,2036,7,2002-07-23,2002,23,29.6,07-23,30.45,31.8440732758621,33.42,1.57592672413793,6,68,1.292942,0,30.45,204,0.0
205,2036,7,2002-07-24,2002,24,29.9875,07-24,30.8375,31.8440732758621,32.42,0.575926724137933,6,68,1.292942,0,30.8375,205,0.0
206,2036,7,2002-07-25,2002,25,30.6875,07-25,31.5375,31.8440732758621,34.02,2.17592672413793,6,68,1.292942,0,31.5375,206,0.0
207,2036,7,2002-07-26,2002,26,31.1375,07-26,31.9875,31.8440732758621,35.12,3.27592672413794,6,68,1.292942,0,33.280442,207,1.292942
208,2036,7,2002-07-27,2002,27,29.05,07-27,29.9,31.8440732758621,33.52,1.67592672413793,6,68,1.292942,0,31.192942,208,1.292942
209,2036,7,2002-07-28,2002,28,29.5125,07-28,30.3625,31.8440732758621,32.22,0.37592672413793,6,68,1.292942,0,31.655442,209,1.292942
210,2036,7,2002-07-29,2002,29,29.9571428571429,07-29,30.8071428571429,31.8440732758621,32.62,0.775926724137928,6,68,1.292942,0,30.8071428571429,210,0.0
211,2036,7,2002-07-30,2002,30,29.8857142857143,07-30,30.7357142857143,31.8440732758621,33.12,1.27592672413794,6,68,1.292942,0,30.7357142857143,211,0.0
212,2036,7,2002-07-31,2002,31,29.525,07-31,30.375,31.8440732758621,33.32,1.47592672413793,6,68,1.292942,0,30.375,212,0.0
213,2036,8,2002-08-01,2002,1,30.45,08-01,31.29,31.9767491926803,33.81,1.8332508073197,6,68,1.292942,0,31.29,213,0.0
214,2036,8,2002-08-02,2002,2,28.425,08-02,29.265,31.9767491926803,33.41,1.4332508073197,6,68,1.292942,0,29.265,214,0.0
215,2036,8,2002-08-03,2002,3,29.3125,08-03,30.1525,31.9767491926803,33.51,1.5332508073197,6,68,1.292942,0,30.1525,215,0.0
216,2036,8,2002-08-04,2002,4,29.95,08-04,30.79,31.9767491926803,33.31,1.3332508073197,6,68,1.292942,0,32.082942,216,1.292942
217,2036,8,2002-08-05,2002,5,30.75,08-05,31.59,31.9767491926803,33.51,1.5332508073197,6,68,1.292942,0,32.882942,217,1.292942
218,2036,8,2002-08-06,2002,6,30.1,08-06,30.94,31.9767491926803,33.21,1.2332508073197,6,68,1.292942,0,32.232942,218,1.292942
219,2036,8,2002-08-07,2002,7,30.2875,08-07,31.1275,31.9767491926803,33.31,1.3332508073197,6,68,1.292942,0,31.1275,219,0.0
220,2036,8,2002-08-08,2002,8,30.175,08-08,31.015,31.9767491926803,33.91,1.9332508073197,6,68,1.292942,0,31.015,220,0.0
221,2036,8,2002-08-09,2002,9,29.75,08-09,30.59,31.9767491926803,33.11,1.1332508073197,6,68,1.292942,0,30.59,221,0.0
222,2036,8,2002-08-10,2002,10,29.4625,08-10,30.3025,31.9767491926803,33.51,1.5332508073197,6,68,1.292942,0,30.3025,222,0.0
223,2036,8,2002-08-11,2002,11,29.8125,08-11,30.6525,31.9767491926803,34.21,2.2332508073197,6,68,1.292942,0,30.6525,223,0.0
224,2036,8,2002-08-12,2002,12,28.5125,08-12,29.3525,31.9767491926803,31.81,-0.166749192680303,6,68,1.292942,0,29.3525,224,0.0
225,2036,8,2002-08-13,2002,13,28.3,08-13,29.14,31.9767491926803,30.61,-1.3667491926803,6,68,1.292942,0,29.14,225,0.0
226,2036,8,2002-08-14,2002,14,26.275,08-14,27.115,31.9767491926803,28.51,-3.4667491926803,6,68,1.292942,0,27.115,226,0.0
227,2036,8,2002-08-15,2002,15,27.3625,08-15,28.2025,31.9767491926803,29.61,-2.3667491926803,6,68,1.292942,0,28.2025,227,0.0
228,2036,8,2002-08-16,2002,16,26.3,08-16,27.14,31.9767491926803,28.21,-3.7667491926803,6,68,1.292942,0,27.14,228,0.0
229,2036,8,2002-08-17,2002,17,25.25,08-17,26.09,31.9767491926803,26.71,-5.2667491926803,6,68,1.292942,0,26.09,229,0.0
230,2036,8,2002-08-18,2002,18,26.05,08-18,26.89,31.9767491926803,27.41,-4.5667491926803,6,68,1.292942,0,26.89,230,0.0
231,2036,8,2002-08-19,2002,19,27.65,08-19,28.49,31.9767491926803,30.51,-1.4667491926803,6,68,1.292942,0,29.782942,231,1.292942
232,2036,8,2002-08-20,2002,20,27.8125,08-20,28.6525,31.9767491926803,31.91,-0.0667491926803017,6,68,1.292942,0,29.945442,232,1.292942
233,2036,8,2002-08-21,2002,21,27.85,08-21,28.69,31.9767491926803,31.11,-0.866749192680302,6,68,1.292942,0,29.982942,233,1.292942
234,2036,8,2002-08-22,2002,22,27.6714285714286,08-22,28.5114285714286,31.9767491926803,31.21,-0.766749192680301,6,68,1.292942,0,28.5114285714286,234,0.0
235,2036,8,2002-08-23,2002,23,28.325,08-23,29.165,31.9767491926803,31.21,-0.766749192680301,6,68,1.292942,0,29.165,235,0.0
236,2036,8,2002-08-24,2002,24,27.9125,08-24,28.7525,31.9767491926803,31.41,-0.566749192680302,6,68,1.292942,0,28.7525,236,0.0
237,2036,8,2002-08-25,2002,25,28.4714285714286,08-25,29.3114285714286,31.9767491926803,31.91,-0.0667491926803017,6,68,1.292942,0,29.3114285714286,237,0.0
238,2036,8,2002-08-26,2002,26,29.175,08-26,30.015,31.9767491926803,32.41,0.433250807319702,6,68,1.292942,0,30.015,238,0.0
239,2036,8,2002-08-27,2002,27,28.85,08-27,29.69,31.9767491926803,33.01,1.0332508073197,6,68,1.292942,0,29.69,239,0.0
240,2036,8,2002-08-28,2002,28,29.2875,08-28,30.1275,31.9767491926803,33.51,1.5332508073197,6,68,1.292942,0,30.1275,240,0.0
241,2036,8,2002-08-29,2002,29,28.6285714285714,08-29,29.4685714285714,31.9767491926803,33.31,1.3332508073197,6,68,1.292942,0,29.4685714285714,241,0.0
242,2036,8,2002-08-30,2002,30,28.375,08-30,29.215,31.9767491926803,32.71,0.733250807319699,6,68,1.292942,0,30.507942,242,1.292942
243,2036,8,2002-08-31,2002,31,27.8625,08-31,28.7025,31.9767491926803,32.01,0.0332508073197033,6,68,1.292942,0,29.995442,243,1.292942
244,2036,9,2002-09-01,2002,1,27.875,09-01,28.795,31.2236666666667,32.68,1.45633333333333,6,68,1.292942,0,30.087942,244,1.292942
245,2036,9,2002-09-02,2002,2,28.5125,09-02,29.4325,31.2236666666667,32.38,1.15633333333334,6,68,1.292942,0,29.4325,245,0.0
246,2036,9,2002-09-03,2002,3,27.125,09-03,28.045,31.2236666666667,32.08,0.856333333333332,6,68,1.292942,0,28.045,246,0.0
247,2036,9,2002-09-04,2002,4,27.025,09-04,27.945,31.2236666666667,31.98,0.756333333333334,6,68,1.292942,0,27.945,247,0.0
248,2036,9,2002-09-05,2002,5,28.1333333333333,09-05,29.0533333333333,31.2236666666667,31.18,-0.0436666666666632,6,68,1.292942,0,29.0533333333333,248,0.0
249,2036,9,2002-09-06,2002,6,27.7714285714286,09-06,28.6914285714286,31.2236666666667,32.38,1.15633333333334,6,68,1.292942,0,28.6914285714286,249,0.0
250,2036,9,2002-09-07,2002,7,27.325,09-07,28.245,31.2236666666667,33.38,2.15633333333333,6,68,1.292942,0,28.245,250,0.0
251,2036,9,2002-09-08,2002,8,26.9625,09-08,27.8825,31.2236666666667,30.98,-0.243666666666666,6,68,1.292942,0,29.175442,251,1.292942
252,2036,9,2002-09-09,2002,9,26.7,09-09,27.62,31.2236666666667,31.28,0.0563333333333347,6,68,1.292942,0,28.912942,252,1.292942
253,2036,9,2002-09-10,2002,10,27.1625,09-10,28.0825,31.2236666666667,31.18,-0.0436666666666632,6,68,1.292942,0,29.375442,253,1.292942
254,2036,9,2002-09-11,2002,11,26.8142857142857,09-11,27.7342857142857,31.2236666666667,32.68,1.45633333333333,6,68,1.292942,0,29.0272277142857,254,1.292942
255,2036,9,2002-09-12,2002,12,28.675,09-12,29.595,31.2236666666667,32.38,1.15633333333334,6,68,1.292942,0,30.887942,255,1.292942
256,2036,9,2002-09-13,2002,13,29.1875,09-13,30.1075,31.2236666666667,32.78,1.55633333333333,6,68,1.292942,0,31.400442,256,1.292942
257,2036,9,2002-09-14,2002,14,29.5625,09-14,30.4825,31.2236666666667,32.78,1.55633333333333,6,68,1.292942,0,30.4825,257,0.0
258,2036,9,2002-09-15,2002,15,29.7,09-15,30.62,31.2236666666667,33.98,2.75633333333333,6,68,1.292942,0,30.62,258,0.0
259,2036,9,2002-09-16,2002,16,29.575,09-16,30.495,31.2236666666667,33.38,2.15633333333333,6,68,1.292942,0,31.787942,259,1.292942
260,2036,9,2002-09-17,2002,17,28.5875,09-17,29.5075,31.2236666666667,31.18,-0.0436666666666632,6,68,1.292942,0,30.800442,260,1.292942
261,2036,9,2002-09-18,2002,18,27.875,09-18,28.795,31.2236666666667,31.78,0.556333333333335,6,68,1.292942,0,30.087942,261,1.292942
262,2036,9,2002-09-19,2002,19,26.9375,09-19,27.8575,31.2236666666667,30.98,-0.243666666666666,6,68,1.292942,0,27.8575,262,0.0
263,2036,9,2002-09-20,2002,20,27.1375,09-20,28.0575,31.2236666666667,31.18,-0.0436666666666632,6,68,1.292942,0,28.0575,263,0.0
264,2036,9,2002-09-21,2002,21,26.0714285714286,09-21,26.9914285714286,31.2236666666667,29.98,-1.24366666666667,6,68,1.292942,0,26.9914285714286,264,0.0
265,2036,9,2002-09-22,2002,22,26.9857142857143,09-22,27.9057142857143,31.2236666666667,31.08,-0.143666666666665,6,68,1.292942,0,27.9057142857143,265,0.0
266,2036,9,2002-09-23,2002,23,26.9,09-23,27.82,31.2236666666667,30.98,-0.243666666666666,6,68,1.292942,0,27.82,266,0.0
267,2036,9,2002-09-24,2002,24,25.85,09-24,26.77,31.2236666666667,29.28,-1.94366666666667,6,68,1.292942,0,26.77,267,0.0
268,2036,9,2002-09-25,2002,25,26.6125,09-25,27.5325,31.2236666666667,30.38,-0.843666666666664,6,68,1.292942,0,27.5325,268,0.0
269,2036,9,2002-09-26,2002,26,27.5285714285714,09-26,28.4485714285714,31.2236666666667,30.68,-0.543666666666663,6,68,1.292942,0,28.4485714285714,269,0.0
270,2036,9,2002-09-27,2002,27,27.425,09-27,28.345,31.2236666666667,31.68,0.456333333333337,6,68,1.292942,0,28.345,270,0.0
271,2036,9,2002-09-28,2002,28,27.1285714285714,09-28,28.0485714285714,31.2236666666667,30.98,-0.243666666666666,6,68,1.292942,0,29.3415134285714,271,1.292942
272,2036,9,2002-09-29,2002,29,26.9875,09-29,27.9075,31.2236666666667,31.18,-0.0436666666666632,6,68,1.292942,0,29.200442,272,1.292942
273,2036,9,2002-09-30,2002,30,27.6375,09-30,28.5575,31.2236666666667,30.98,-0.243666666666666,6,68,1.292942,0,29.850442,273,1.292942
274,2036,10,2002-10-01,2002,1,27.125,10-01,27.995,29.5112068965517,30.42,0.908793103448275,6,68,1.292942,0,27.995,274,0.0
275,2036,10,2002-10-02,2002,2,26.325,10-02,27.195,29.5112068965517,29.62,0.108793103448278,6,68,1.292942,0,27.195,275,0.0
276,2036,10,2002-10-03,2002,3,27.0,10-03,27.87,29.5112068965517,30.62,1.10879310344828,6,68,1.292942,0,27.87,276,0.0
277,2036,10,2002-10-04,2002,4,27.2714285714286,10-04,28.1414285714286,29.5112068965517,30.22,0.708793103448276,6,68,1.292942,0,28.1414285714286,277,0.0
278,2036,10,2002-10-05,2002,5,27.65,10-05,28.52,29.5112068965517,31.02,1.50879310344828,6,68,1.292942,0,28.52,278,0.0
279,2036,10,2002-10-06,2002,6,27.4,10-06,28.27,29.5112068965517,31.12,1.60879310344828,6,68,1.292942,0,28.27,279,0.0
280,2036,10,2002-10-07,2002,7,27.8571428571429,10-07,28.7271428571429,29.5112068965517,31.02,1.50879310344828,6,68,1.292942,0,28.7271428571429,280,0.0
281,2036,10,2002-10-08,2002,8,26.9142857142857,10-08,27.7842857142857,29.5112068965517,29.02,-0.491206896551724,6,68,1.292942,0,27.7842857142857,281,0.0
282,2036,10,2002-10-09,2002,9,25.3625,10-09,26.2325,29.5112068965517,27.92,-1.59120689655172,6,68,1.292942,0,26.2325,282,0.0
283,2036,10,2002-10-10,2002,10,26.3428571428571,10-10,27.2128571428571,29.5112068965517,29.62,0.108793103448278,6,68,1.292942,0,27.2128571428571,283,0.0
284,2036,10,2002-10-11,2002,11,26.85,10-11,27.72,29.5112068965517,30.02,0.508793103448276,6,68,1.292942,0,27.72,284,0.0
285,2036,10,2002-10-12,2002,12,27.05,10-12,27.92,29.5112068965517,30.12,0.608793103448278,6,68,1.292942,0,27.92,285,0.0
286,2036,10,2002-10-13,2002,13,27.1375,10-13,28.0075,29.5112068965517,30.62,1.10879310344828,6,68,1.292942,0,28.0075,286,0.0
287,2036,10,2002-10-14,2002,14,27.3875,10-14,28.2575,29.5112068965517,31.02,1.50879310344828,6,68,1.292942,0,28.2575,287,0.0
288,2036,10,2002-10-15,2002,15,27.6125,10-15,28.4825,29.5112068965517,31.12,1.60879310344828,6,68,1.292942,0,28.4825,288,0.0
289,2036,10,2002-10-16,2002,16,27.6625,10-16,28.5325,29.5112068965517,30.92,1.40879310344828,6,68,1.292942,0,28.5325,289,0.0
290,2036,10,2002-10-17,2002,17,27.3142857142857,10-17,28.1842857142857,29.5112068965517,30.82,1.30879310344828,6,68,1.292942,0,28.1842857142857,290,0.0
291,2036,10,2002-10-18,2002,18,27.7714285714286,10-18,28.6414285714286,29.5112068965517,31.22,1.70879310344828,6,68,1.292942,0,29.9343705714286,291,1.292942
292,2036,10,2002-10-19,2002,19,27.7875,10-19,28.6575,29.5112068965517,31.32,1.80879310344828,6,68,1.292942,0,29.950442,292,1.292942
293,2036,10,2002-10-20,2002,20,28.25,10-20,29.12,29.5112068965517,32.32,2.80879310344827,6,68,1.292942,0,30.412942,293,1.292942
294,2036,10,2002-10-21,2002,21,28.075,10-21,28.945,29.5112068965517,31.92,2.40879310344828,6,68,1.292942,0,28.945,294,0.0
295,2036,10,2002-10-22,2002,22,28.2,10-22,29.07,29.5112068965517,31.22,1.70879310344828,6,68,1.292942,0,29.07,295,0.0
296,2036,10,2002-10-23,2002,23,28.225,10-23,29.095,29.5112068965517,31.12,1.60879310344828,6,68,1.292942,0,29.095,296,0.0
297,2036,10,2002-10-24,2002,24,25.1125,10-24,25.9825,29.5112068965517,28.62,-0.891206896551722,6,68,1.292942,0,25.9825,297,0.0
298,2036,10,2002-10-25,2002,25,23.6625,10-25,24.5325,29.5112068965517,24.92,-4.59120689655172,6,68,1.292942,0,24.5325,298,0.0
299,2036,10,2002-10-26,2002,26,25.05,10-26,25.92,29.5112068965517,26.02,-3.49120689655172,6,68,1.292942,0,25.92,299,0.0
300,2036,10,2002-10-27,2002,27,27.15,10-27,28.02,29.5112068965517,30.32,0.808793103448277,6,68,1.292942,0,28.02,300,0.0
301,2036,10,2002-10-28,2002,28,27.0375,10-28,27.9075,29.5112068965517,30.92,1.40879310344828,6,68,1.292942,0,27.9075,301,0.0
302,2036,10,2002-10-29,2002,29,27.3428571428571,10-29,28.2128571428571,29.5112068965517,30.62,1.10879310344828,6,68,1.292942,0,28.2128571428571,302,0.0
303,2036,10,2002-10-30,2002,30,27.4625,10-30,28.3325,29.5112068965517,30.92,1.40879310344828,6,68,1.292942,0,28.3325,303,0.0
304,2036,10,2002-10-31,2002,31,27.325,10-31,28.195,29.5112068965517,29.92,0.408793103448275,6,68,1.292942,0,28.195,304,0.0
305,2036,11,2002-11-01,2002,1,27.2125,11-01,28.1125,28.1396205357143,30.27,2.13037946428572,6,68,1.292942,0,28.1125,305,0.0
306,2036,11,2002-11-02,2002,2,27.475,11-02,28.375,28.1396205357143,30.77,2.63037946428572,6,68,1.292942,0,28.375,306,0.0
307,2036,11,2002-11-03,2002,3,23.5714285714286,11-03,24.4714285714286,28.1396205357143,24.87,-3.26962053571429,6,68,1.292942,0,24.4714285714286,307,0.0
308,2036,11,2002-11-04,2002,4,24.25,11-04,25.15,28.1396205357143,26.57,-1.56962053571428,6,68,1.292942,0,25.15,308,0.0
309,2036,11,2002-11-05,2002,5,24.0875,11-05,24.9875,28.1396205357143,26.97,-1.16962053571428,6,68,1.292942,0,24.9875,309,0.0
310,2036,11,2002-11-06,2002,6,23.65,11-06,24.55,28.1396205357143,25.27,-2.86962053571428,6,68,1.292942,0,24.55,310,0.0
311,2036,11,2002-11-07,2002,7,24.975,11-07,25.875,28.1396205357143,27.47,-0.669620535714284,6,68,1.292942,0,25.875,311,0.0
312,2036,11,2002-11-08,2002,8,26.05,11-08,26.95,28.1396205357143,28.27,0.130379464285717,6,68,1.292942,0,26.95,312,0.0
313,2036,11,2002-11-09,2002,9,25.575,11-09,26.475,28.1396205357143,28.27,0.130379464285717,6,68,1.292942,0,26.475,313,0.0
314,2036,11,2002-11-10,2002,10,26.3625,11-10,27.2625,28.1396205357143,28.67,0.530379464285716,6,68,1.292942,0,27.2625,314,0.0
315,2036,11,2002-11-11,2002,11,25.2875,11-11,26.1875,28.1396205357143,27.57,-0.569620535714282,6,68,1.292942,0,26.1875,315,0.0
316,2036,11,2002-11-12,2002,12,26.425,11-12,27.325,28.1396205357143,28.77,0.630379464285717,6,68,1.292942,0,27.325,316,0.0
317,2036,11,2002-11-13,2002,13,26.675,11-13,27.575,28.1396205357143,29.97,1.83037946428572,6,68,1.292942,0,27.575,317,0.0
318,2036,11,2002-11-14,2002,14,26.7125,11-14,27.6125,28.1396205357143,29.87,1.73037946428571,6,68,1.292942,0,27.6125,318,0.0
319,2036,11,2002-11-15,2002,15,26.925,11-15,27.825,28.1396205357143,29.97,1.83037946428572,6,68,1.292942,0,27.825,319,0.0
320,2036,11,2002-11-16,2002,16,26.35,11-16,27.25,28.1396205357143,28.97,0.830379464285716,6,68,1.292942,0,27.25,320,0.0
321,2036,11,2002-11-17,2002,17,26.7875,11-17,27.6875,28.1396205357143,30.17,2.03037946428572,6,68,1.292942,0,27.6875,321,0.0
322,2036,11,2002-11-18,2002,18,27.3,11-18,28.2,28.1396205357143,29.57,1.43037946428572,6,68,1.292942,0,28.2,322,0.0
323,2036,11,2002-11-19,2002,19,26.5714285714286,11-19,27.4714285714286,28.1396205357143,29.67,1.53037946428572,6,68,1.292942,0,27.4714285714286,323,0.0
324,2036,11,2002-11-20,2002,20,26.4125,11-20,27.3125,28.1396205357143,28.67,0.530379464285716,6,68,1.292942,0,27.3125,324,0.0
325,2036,11,2002-11-21,2002,21,26.6714285714286,11-21,27.5714285714286,28.1396205357143,29.87,1.73037946428571,6,68,1.292942,0,27.5714285714286,325,0.0
326,2036,11,2002-11-22,2002,22,24.525,11-22,25.425,28.1396205357143,25.97,-2.16962053571428,6,68,1.292942,0,25.425,326,0.0
327,2036,11,2002-11-23,2002,23,25.5375,11-23,26.4375,28.1396205357143,28.07,-0.0696205357142823,6,68,1.292942,0,26.4375,327,0.0
328,2036,11,2002-11-24,2002,24,26.3125,11-24,27.2125,28.1396205357143,29.87,1.73037946428571,6,68,1.292942,0,27.2125,328,0.0
329,2036,11,2002-11-25,2002,25,25.8285714285714,11-25,26.7285714285714,28.1396205357143,28.57,0.430379464285718,6,68,1.292942,0,26.7285714285714,329,0.0
330,2036,11,2002-11-26,2002,26,25.8428571428571,11-26,26.7428571428571,28.1396205357143,28.57,0.430379464285718,6,68,1.292942,0,26.7428571428571,330,0.0
331,2036,11,2002-11-27,2002,27,25.3428571428571,11-27,26.2428571428571,28.1396205357143,28.07,-0.0696205357142823,6,68,1.292942,0,26.2428571428571,331,0.0
332,2036,11,2002-11-28,2002,28,24.4125,11-28,25.3125,28.1396205357143,27.07,-1.06962053571428,6,68,1.292942,0,25.3125,332,0.0
333,2036,11,2002-11-29,2002,29,25.525,11-29,26.425,28.1396205357143,27.77,-0.369620535714283,6,68,1.292942,0,26.425,333,0.0
334,2036,11,2002-11-30,2002,30,24.5,11-30,25.4,28.1396205357143,27.17,-0.969620535714284,6,68,1.292942,0,25.4,334,0.0
335,2036,12,2002-12-01,2002,1,25.55,12-01,26.4,26.854476806904,28.83,1.97552319309601,6,68,1.292942,0,26.4,335,0.0
336,2036,12,2002-12-02,2002,2,26.125,12-02,26.975,26.854476806904,29.43,2.57552319309601,6,68,1.292942,0,26.975,336,0.0
337,2036,12,2002-12-03,2002,3,26.775,12-03,27.625,26.854476806904,29.73,2.87552319309601,6,68,1.292942,0,27.625,337,0.0
338,2036,12,2002-12-04,2002,4,25.9125,12-04,26.7625,26.854476806904,27.93,1.07552319309601,6,68,1.292942,0,26.7625,338,0.0
339,2036,12,2002-12-05,2002,5,25.4857142857143,12-05,26.3357142857143,26.854476806904,27.23,0.375523193096008,6,68,1.292942,0,26.3357142857143,339,0.0
340,2036,12,2002-12-06,2002,6,26.9714285714286,12-06,27.8214285714286,26.854476806904,29.83,2.97552319309601,6,68,1.292942,0,27.8214285714286,340,0.0
341,2036,12,2002-12-07,2002,7,27.0875,12-07,27.9375,26.854476806904,30.33,3.47552319309601,6,68,1.292942,0,27.9375,341,0.0
342,2036,12,2002-12-08,2002,8,27.125,12-08,27.975,26.854476806904,29.93,3.07552319309601,6,68,1.292942,0,27.975,342,0.0
343,2036,12,2002-12-09,2002,9,27.2375,12-09,28.0875,26.854476806904,29.73,2.87552319309601,6,68,1.292942,0,28.0875,343,0.0
344,2036,12,2002-12-10,2002,10,26.4571428571429,12-10,27.3071428571429,26.854476806904,29.03,2.17552319309601,6,68,1.292942,0,27.3071428571429,344,0.0
345,2036,12,2002-12-11,2002,11,25.7625,12-11,26.6125,26.854476806904,28.33,1.47552319309601,6,68,1.292942,0,26.6125,345,0.0
346,2036,12,2002-12-12,2002,12,25.9375,12-12,26.7875,26.854476806904,28.13,1.27552319309601,6,68,1.292942,0,26.7875,346,0.0
347,2036,12,2002-12-13,2002,13,25.9,12-13,26.75,26.854476806904,28.33,1.47552319309601,6,68,1.292942,0,26.75,347,0.0
348,2036,12,2002-12-14,2002,14,25.9125,12-14,26.7625,26.854476806904,28.83,1.97552319309601,6,68,1.292942,0,26.7625,348,0.0
349,2036,12,2002-12-15,2002,15,25.4,12-15,26.25,26.854476806904,27.83,0.975523193096009,6,68,1.292942,0,26.25,349,0.0
350,2036,12,2002-12-16,2002,16,25.15,12-16,26.0,26.854476806904,26.93,0.0755231930960107,6,68,1.292942,0,26.0,350,0.0
351,2036,12,2002-12-17,2002,17,26.15,12-17,27.0,26.854476806904,28.83,1.97552319309601,6,68,1.292942,0,27.0,351,0.0
352,2036,12,2002-12-18,2002,18,26.7125,12-18,27.5625,26.854476806904,29.63,2.77552319309601,6,68,1.292942,0,27.5625,352,0.0
353,2036,12,2002-12-19,2002,19,26.375,12-19,27.225,26.854476806904,29.73,2.87552319309601,6,68,1.292942,0,27.225,353,0.0
354,2036,12,2002-12-20,2002,20,26.775,12-20,27.625,26.854476806904,30.03,3.17552319309601,6,68,1.292942,0,27.625,354,0.0
355,2036,12,2002-12-21,2002,21,26.7375,12-21,27.5875,26.854476806904,30.23,3.37552319309601,6,68,1.292942,0,27.5875,355,0.0
356,2036,12,2002-12-22,2002,22,26.5625,12-22,27.4125,26.854476806904,29.33,2.47552319309601,6,68,1.292942,0,27.4125,356,0.0
357,2036,12,2002-12-23,2002,23,27.175,12-23,28.025,26.854476806904,30.93,4.07552319309601,6,68,1.292942,0,28.025,357,0.0
358,2036,12,2002-12-24,2002,24,26.2875,12-24,27.1375,26.854476806904,28.73,1.87552319309601,6,68,1.292942,0,27.1375,358,0.0
359,2036,12,2002-12-25,2002,25,25.8375,12-25,26.6875,26.854476806904,28.33,1.47552319309601,6,68,1.292942,0,26.6875,359,0.0
360,2036,12,2002-12-26,2002,26,23.8857142857143,12-26,24.7357142857143,26.854476806904,25.53,-1.32447680690399,6,68,1.292942,0,24.7357142857143,360,0.0
361,2036,12,2002-12-27,2002,27,24.6,12-27,25.45,26.854476806904,27.13,0.27552319309601,6,68,1.292942,0,25.45,361,0.0
362,2036,12,2002-12-28,2002,28,25.1,12-28,25.95,26.854476806904,27.93,1.07552319309601,6,68,1.292942,0,25.95,362,0.0
363,2036,12,2002-12-29,2002,29,25.05,12-29,25.9,26.854476806904,27.23,0.375523193096008,6,68,1.292942,0,25.9,363,0.0
364,2036,12,2002-12-30,2002,30,24.7875,12-30,25.6375,26.854476806904,27.93,1.07552319309601,6,68,1.292942,0,25.6375,364,0.0
365,2036,12,2002-12-31,2002,31,25.075,12-31,25.925,26.854476806904,28.23,1.37552319309601,6,68,1.292942,0,25.925,365,0.0
